plot;subplot;year;precip;na;sum_salinity;type
4;F2;2018;654.1;2119.5;0.5880592323818361;predicted
4;F3;2018;654.1;2069.5;0.5955969308733997;predicted
4;F4;2018;654.1;2209;0.5926810392094014;predicted
4;F5;2018;654.1;2196;0.5872124639593459;predicted
4;F6;2018;654.1;2297;0.601161302932473;predicted
5;A1;2018;654.1;3562;0.5112037765220301;predicted
5;A2;2018;654.1;3184;0.5012973182511647;predicted
5;A3;2018;654.1;3221;0.5029636169214726;predicted
5;A4;2018;654.1;2896;0.48016955352232427;predicted
5;A5;2018;654.1;3046;0.49230997830287415;predicted
5;A6;2018;654.1;3182;0.5096794655830794;predicted
5;B1;2018;654.1;3356;0.5008455094353628;predicted
5;B2;2018;654.1;2972.8;0.4793325884586741;predicted
5;B3;2018;654.1;2555;0.4645481835479095;predicted
5;B4;2018;654.1;2821;0.46869411662668903;predicted
5;B5;2018;654.1;3439;0.5126284339363044;predicted
5;B6;2018;654.1;3502;0.5227551097067527;predicted
5;C1;2018;654.1;2963;0.4815705437701583;predicted
5;C2;2018;654.1;2959;0.4728700260544223;predicted
5;C3;2018;654.1;2880;0.48177433392580005;predicted
5;C4;2018;654.1;3481;0.5082607836434996;predicted
5;C5;2018;654.1;3482;0.49665335932220034;predicted
5;C6;2018;654.1;3496;0.5192373893079306;predicted
5;D1;2018;654.1;3116;0.4950370195349105;predicted
5;D2;2018;654.1;2802;0.4803637088488312;predicted
5;D3;2018;654.1;3295;0.4905323323293125;predicted
5;D4;2018;654.1;3428;0.49873409216096465;predicted
5;D5;2018;654.1;3804;0.5265836209624274;predicted
5;D6;2018;654.1;3025;0.53371043851466;predicted
5;E1;2018;654.1;3383;0.4908411720965724;predicted
5;E2;2018;654.1;2962;0.4730478142229527;predicted
5;E3;2018;654.1;3967;0.5285911273005475;predicted
5;E4;2018;654.1;3536;0.5023083377723452;predicted
5;E5;2018;654.1;3007;0.48157864077962464;predicted
5;E6;2018;654.1;3592;0.5149084700630798;predicted
5;F1;2018;654.1;3262;0.47818786825598414;predicted
5;F2;2018;654.1;3021.1;0.48126433443264793;predicted
5;F3;2018;654.1;3275;0.5049159150762452;predicted
5;F4;2018;654.1;3033;0.48177150731813456;predicted
5;F5;2018;654.1;2925;0.47126568690702864;predicted
5;F6;2018;654.1;3376;0.5037727975261306;predicted
6;A1;2018;654.1;4403;0.6893385118237036;predicted
6;A2;2018;654.1;3475;0.6502690552520206;predicted
6;A3;2018;654.1;4136;0.685022101085438;predicted
6;A4;2018;654.1;4017;0.6731509061407779;predicted
6;A5;2018;654.1;3207;0.6343886429780823;predicted
6;A6;2018;654.1;3139;0.6409413090703477;predicted
6;B1;2018;654.1;3868;0.66153546938982;predicted
6;B2;2018;654.1;4227;0.679376689029253;predicted
6;B3;2018;654.1;3813;0.6647937739249304;predicted
6;B4;2018;654.1;3990;0.664220603642305;predicted
6;B5;2018;654.1;3907;0.6709853540266961;predicted
6;B6;2018;654.1;3705;0.6670607669794777;predicted
6;C1;2018;654.1;4071;0.6738625891560471;predicted
6;C2;2018;654.1;3890;0.6557768883507752;predicted
6;C3;2018;654.1;4497;0.7010554086482639;predicted
6;C4;2018;654.1;4408;0.6909555514067556;predicted
6;C5;2018;654.1;3791;0.6465795217219921;predicted
6;C6;2018;654.1;3904;0.6744128914018696;predicted
6;D1;2018;654.1;4571;0.7057282656669517;predicted
6;D2;2018;654.1;3731;0.6631645238786357;predicted
6;D3;2018;654.1;4420;0.6837257794808629;predicted
6;D4;2018;654.1;3495;0.6358285353083966;predicted
6;D5;2018;654.1;4101;0.6758734997629285;predicted
6;D6;2018;654.1;3977;0.7177307971097715;predicted
6;E1;2018;654.1;3733;0.64294130346060685;predicted
6;E2;2018;654.1;4540;0.6902609672477222;predicted
6;E3;2018;654.1;4109;0.6696623429435454;predicted
6;E4;2018;654.1;2939;0.6041950884256988;predicted
6;E5;2018;654.1;3873;0.6610389669131537;predicted
6;E6;2018;654.1;2673;0.5997216108021365;predicted
6;F1;2018;654.1;3610;0.6301819523534702;predicted
6;F2;2018;654.1;2827;0.6045143069321826;predicted
6;F3;2018;654.1;2842;0.6154985415865701;predicted
6;F4;2018;654.1;2781;0.6019514114510921;predicted
6;F5;2018;654.1;3051;0.6114885244176391;predicted
6;F6;2018;654.1;2182;0.5740044391147784;predicted
7;A1;2018;654.1;2542;0.7642262443565897;predicted
7;A2;2018;654.1;2713;0.7834297607532679;predicted
7;A3;2018;654.1;2745.5;0.7848574530738417;predicted
7;A4;2018;654.1;2534;0.7680815720513167;predicted
7;A5;2018;654.1;2770;0.7847820292934491;predicted
7;A6;2018;654.1;2798;0.7964249641800393;predicted
7;B1;2018;654.1;2018.5;0.7370329737053595;predicted
7;B2;2018;654.1;2679;0.770860818776968;predicted
7;B3;2018;654.1;2531;0.7703821901235863;predicted
7;B4;2018;654.1;2767.5;0.7729639260207766;predicted
7;B5;2018;654.1;2788;0.7852166224490489;predicted
7;B6;2018;654.1;2497;0.7765729320404254;predicted
7;C1;2018;654.1;1917;0.7332143971395884;predicted
7;C2;2018;654.1;2961;0.7800826470952287;predicted
7;C3;2018;654.1;2496;0.7685198325227599;predicted
7;C4;2018;654.1;2573.5;0.7672484102214083;predicted
7;C5;2018;654.1;3356;0.7970789553039074;predicted
7;C6;2018;654.1;2232.5;0.7593486024402191;predicted
7;D1;2018;654.1;2374.5;0.7628265692363386;predicted
7;D2;2018;654.1;3127;0.8047029634372087;predicted
7;D3;2018;654.1;2954.5;0.7795843589737006;predicted
7;D4;2018;654.1;2294.5;0.7457383776189009;predicted
7;D5;2018;654.1;2647.5;0.7723683628550567;predicted
7;D6;2018;654.1;2449;0.8102753995229708;predicted
7;E1;2018;654.1;2344.5;0.7428827027155591;predicted
7;E2;2018;654.1;2376.5;0.7491090507151584;predicted
7;E3;2018;654.1;2361;0.7505417460364177;predicted
7;E4;2018;654.1;2232;0.740272093757028;predicted
7;E5;2018;654.1;2330;0.7527882148272397;predicted
7;E6;2018;654.1;2284.5;0.7526866433313028;predicted
7;F1;2018;654.1;2531;0.7465341661067915;predicted
7;F2;2018;654.1;2180.5;0.7437992420766016;predicted
7;F3;2018;654.1;2551.5;0.7736598901766094;predicted
7;F4;2018;654.1;2317;0.7509131596680553;predicted
7;F5;2018;654.1;2495.5;0.7555986101900116;predicted
7;F6;2018;654.1;2124.5;0.7445202942577096;predicted
8;A1;2018;654.1;2929;0.947757566664504;predicted
8;A2;2018;654.1;2624.5;0.9417483454392932;predicted
8;A3;2018;654.1;2228;0.9204288990852292;predicted
8;A4;2018;654.1;1872;0.8959911030545802;predicted
8;A5;2018;654.1;2143.5;0.9145738992779471;predicted
8;A6;2018;654.1;2750;0.9568910060136704;predicted
8;B1;2018;654.1;6320;1.128125308465185;predicted
8;B2;2018;654.1;2405;0.9193435194906266;predicted
8;B3;2018;654.1;2057;0.9082601641824022;predicted
8;B4;2018;654.1;2563;0.9251317692469931;predicted
8;B5;2018;654.1;2390.5;0.927150904453342;predicted
8;B6;2018;654.1;3182.5;0.9759318088806925;predicted
8;C1;2018;654.1;2767;0.9412956616534636;predicted
8;C2;2018;654.1;2307.5;0.908442878981323;predicted
8;C3;2018;654.1;2143;0.9128136662077556;predicted
8;C4;2018;654.1;2333.5;0.9175339144663902;predicted
8;C5;2018;654.1;2314.5;0.9048660174796066;predicted
8;C6;2018;654.1;2844;0.9547837304181943;predicted
8;D1;2018;654.1;2850;0.9510504830890207;predicted
8;D2;2018;654.1;2072.5;0.9118007183803432;predicted
8;D3;2018;654.1;2009;0.8924616899437244;predicted
8;D4;2018;654.1;2044.5;0.8954936455311406;predicted
8;D5;2018;654.1;2015.5;0.9018686028565467;predicted
8;D6;2018;654.1;2320.5;0.9664730388780276;predicted
8;E1;2018;654.1;2429.5;0.91040088777466055;predicted
8;E2;2018;654.1;2252.4;0.9055399940566218;predicted
8;E3;2018;654.1;2381;0.9146133949326951;predicted
8;E4;2018;654.1;2712.5;0.9287611257760812;predicted
8;E5;2018;654.1;4000.5;1.0043753704426077;predicted
8;E6;2018;654.1;2165.5;0.9093880072024646;predicted
8;F1;2018;654.1;2193.5;0.8916498661075376;predicted
8;F2;2018;654.1;2560.5;0.9269593989515964;predicted
8;F3;2018;654.1;3053.5;0.9632889303110582;predicted
8;F4;2018;654.1;3120;0.9565023134180424;predicted
8;F5;2018;654.1;2268.5;0.9065734216675584;predicted
8;F6;2018;654.1;3121.7;0.9604066375895494;predicted
9;A1;2018;654.1;2583;1.349548603814053;predicted
9;A2;2018;654.1;2394;1.349663612232014;predicted
9;A3;2018;654.1;2259;1.342209845979157;predicted
9;A4;2018;654.1;2559;1.3525555533763924;predicted
9;A5;2018;654.1;2812;1.3701574123841866;predicted
9;A6;2018;654.1;3012;1.3909204121939416;predicted
9;B1;2018;654.1;2882;1.365967271530864;predicted
9;B2;2018;654.1;2832;1.3621218251611433;predicted
9;B3;2018;654.1;2539;1.3539547696830008;predicted
9;B4;2018;654.1;2883;1.3622365461571686;predicted
9;B5;2018;654.1;2733;1.3654487131121877;predicted
9;B6;2018;654.1;3194;1.3966787949257733;predicted
9;C1;2018;654.1;2844;1.3655156956780055;predicted
9;C2;2018;654.1;2832;1.3563909888960755;predicted
9;C3;2018;654.1;2693.5;1.3621403905876377;predicted
9;C4;2018;654.1;2560;1.349680981665427;predicted
9;C5;2018;654.1;2583;1.3392400772761603;predicted
9;C6;2018;654.1;2499;1.3566277912010176;predicted
9;D1;2018;654.1;2513;1.3533187329380378;predicted
9;D2;2018;654.1;2531;1.3562492684989975;predicted
9;D3;2018;654.1;2853;1.3573508506895884;predicted
9;D4;2018;654.1;2844;1.358023254596302;predicted
9;D5;2018;654.1;2943;1.3711852369808075;predicted
9;D6;2018;654.1;2669;1.4050889893365186;predicted
9;E1;2018;654.1;2632;1.3412753877751162;predicted
9;E2;2018;654.1;2544;1.34113889978181;predicted
9;E3;2018;654.1;2521;1.3421739178535126;predicted
9;E4;2018;654.1;2699;1.3481825209893066;predicted
9;E5;2018;654.1;2733;1.3573051295299685;predicted
9;E6;2018;654.1;3395;1.3947177785755382;predicted
9;F1;2018;654.1;3221;1.36626886355922;predicted
9;F2;2018;654.1;2864;1.3631892859127475;predicted
9;F3;2018;654.1;2733;1.3664320701091;predicted
9;F4;2018;654.1;2499;1.3437118514171829;predicted
9;F5;2018;654.1;2583;1.343386568594726;predicted
9;F6;2018;654.1;2655;1.3557977222029007;predicted
